"날짜","종가","오픈","고가","저가","변동 %"
"2007년 12월 06일","1,349.19","1,348.30","1,352.25","1,339.15","0.06%"
"2007년 12월 05일","1,348.38","1,361.78","1,364.53","1,346.66","-1.03%"
"2007년 12월 04일","1,362.36","1,356.35","1,362.63","1,349.84","0.40%"
"2007년 12월 03일","1,356.89","1,347.68","1,361.16","1,347.50","0.66%"
"2007년 11월 30일","1,347.96","1,368.65","1,371.59","1,346.85","-1.53%"
"2007년 11월 29일","1,368.86","1,382.09","1,382.95","1,366.57","-0.90%"
"2007년 11월 28일","1,381.30","1,376.72","1,384.28","1,369.76","0.22%"
"2007년 11월 27일","1,378.20","1,381.52","1,390.54","1,375.52","-0.33%"
"2007년 11월 26일","1,382.83","1,347.08","1,383.72","1,346.90","0.15%"
"2007년 11월 23일","1,380.80","1,385.23","1,399.12","1,375.41","-0.44%"
"2007년 11월 22일","1,386.84","1,379.38","1,392.73","1,378.08","0.51%"
"2007년 11월 21일","1,379.80","1,368.28","1,381.56","1,366.26","0.86%"
"2007년 11월 20일","1,368.06","1,347.27","1,368.24","1,346.72","1.50%"
"2007년 11월 19일","1,347.78","1,345.24","1,350.27","1,342.91","0.26%"
"2007년 11월 16일","1,344.22","1,336.82","1,346.53","1,336.63","0.43%"
"2007년 11월 15일","1,338.46","1,337.20","1,346.77","1,336.41","-0.04%"
"2007년 11월 14일","1,338.94","1,341.23","1,344.60","1,331.54","-0.20%"
"2007년 11월 13일","1,341.61","1,323.83","1,344.68","1,322.83","1.30%"
"2007년 11월 12일","1,324.39","1,329.74","1,336.66","1,322.99","-0.47%"
"2007년 11월 09일","1,330.62","1,330.95","1,337.85","1,325.97","-0.08%"
"2007년 11월 08일","1,331.71","1,326.09","1,336.20","1,323.74","0.36%"
"2007년 11월 07일","1,326.89","1,320.99","1,334.92","1,315.10","0.42%"
"2007년 11월 06일","1,321.39","1,312.70","1,323.09","1,312.16","0.63%"
"2007년 11월 05일","1,313.16","1,315.66","1,317.39","1,310.89","-0.21%"
"2007년 11월 02일","1,315.97","1,302.45","1,317.97","1,301.91","0.97%"
"2007년 11월 01일","1,303.35","1,303.45","1,308.75","1,300.93","-0.09%"
"2007년 10월 31일","1,304.54","1,309.04","1,310.12","1,297.71","-0.33%"
"2007년 10월 30일","1,308.85","1,307.30","1,312.19","1,301.54","0.05%"
"2007년 10월 29일","1,308.17","1,309.82","1,312.92","1,303.24","-0.09%"
"2007년 10월 26일","1,309.40","1,312.82","1,314.05","1,303.11","-0.29%"
"2007년 10월 25일","1,313.17","1,308.86","1,315.53","1,305.50","0.28%"
"2007년 10월 24일","1,309.53","1,308.73","1,309.80","1,302.03","-0.01%"
"2007년 10월 23일","1,309.62","1,299.84","1,311.19","1,299.01","0.71%"
"2007년 10월 22일","1,300.33","1,311.40","1,316.99","1,294.75","-0.76%"
"2007년 10월 19일","1,310.33","1,310.31","1,311.81","1,304.04","-0.11%"
"2007년 10월 18일","1,311.81","1,304.29","1,314.42","1,302.01","0.55%"
"2007년 10월 17일","1,304.64","1,299.53","1,307.26","1,299.26","0.38%"
"2007년 10월 16일","1,299.75","1,302.81","1,305.90","1,296.40","-0.25%"
"2007년 10월 15일","1,303.02","1,301.72","1,306.65","1,297.46","0.07%"
"2007년 10월 12일","1,302.15","1,302.00","1,305.42","1,296.91","0.04%"
"2007년 10월 11일","1,301.68","1,295.46","1,306.13","1,294.72","0.40%"
"2007년 10월 10일","1,296.44","1,294.61","1,299.10","1,290.83","0.04%"
"2007년 10월 09일","1,295.87","1,285.00","1,296.89","1,283.45","0.80%"
"2007년 10월 08일","1,285.61","1,295.49","1,296.83","1,282.99","-0.75%"
"2007년 10월 05일","1,295.37","1,294.63","1,297.35","1,285.71","0.00%"
"2007년 10월 04일","1,295.36","1,286.89","1,296.96","1,286.89","0.62%"
"2007년 10월 03일","1,287.37","1,292.37","1,297.91","1,286.07","-0.47%"
"2007년 10월 02일","1,293.39","1,299.57","1,301.45","1,291.17","-0.54%"
"2007년 10월 01일","1,300.42","1,306.11","1,307.42","1,298.13","-0.43%"
"2007년 09월 28일","1,306.10","1,301.33","1,306.74","1,295.37","0.29%"
"2007년 09월 27일","1,302.32","1,300.57","1,306.10","1,297.76","0.07%"
"2007년 09월 26일","1,301.42","1,302.33","1,304.60","1,299.25","-0.10%"
"2007년 09월 25일","1,302.66","1,296.62","1,303.63","1,294.55","0.41%"
"2007년 09월 24일","1,297.32","1,297.27","1,301.70","1,295.06","-0.05%"
"2007년 09월 21일","1,297.92","1,297.50","1,300.91","1,292.01","-0.05%"
"2007년 09월 20일","1,298.59","1,293.67","1,301.59","1,288.12","0.39%"
"2007년 09월 19일","1,293.58","1,300.61","1,301.72","1,290.80","-0.58%"
"2007년 09월 18일","1,301.10","1,286.21","1,301.97","1,285.84","1.08%"
"2007년 09월 17일","1,287.25","1,286.95","1,289.98","1,285.09","-0.07%"
"2007년 09월 14일","1,288.09","1,290.97","1,293.64","1,284.63","-0.29%"
"2007년 09월 13일","1,291.85","1,295.76","1,297.62","1,290.43","-0.35%"
"2007년 09월 12일","1,296.34","1,294.40","1,297.59","1,289.84","0.06%"
"2007년 09월 11일","1,295.51","1,296.38","1,297.51","1,289.49","-0.07%"
"2007년 09월 10일","1,296.37","1,292.34","1,298.62","1,291.40","0.38%"
"2007년 09월 07일","1,291.51","1,285.50","1,294.64","1,280.45","0.44%"
"2007년 09월 06일","1,285.79","1,280.00","1,287.94","1,279.44","0.42%"
"2007년 09월 05일","1,280.43","1,276.96","1,282.50","1,272.06","0.21%"
"2007년 09월 04일","1,277.74","1,276.52","1,280.08","1,272.48","0.06%"
"2007년 09월 03일","1,276.97","1,278.08","1,281.05","1,274.64","-0.16%"
"2007년 08월 31일","1,278.97","1,281.69","1,287.64","1,277.33","-0.26%"
"2007년 08월 30일","1,282.31","1,287.73","1,288.45","1,277.96","-0.47%"
"2007년 08월 29일","1,288.35","1,277.68","1,288.87","1,275.14","0.78%"
"2007년 08월 28일","1,278.35","1,279.94","1,285.85","1,277.40","-0.17%"
"2007년 08월 27일","1,280.58","1,286.89","1,288.58","1,279.55","-0.60%"
"2007년 08월 24일","1,288.34","1,276.91","1,288.57","1,275.30","0.83%"
"2007년 08월 23일","1,277.77","1,278.66","1,280.08","1,270.41","-0.11%"
"2007년 08월 22일","1,279.13","1,269.64","1,279.51","1,268.79","0.71%"
"2007년 08월 21일","1,270.12","1,270.29","1,275.96","1,269.25","-0.04%"
"2007년 08월 20일","1,270.67","1,280.64","1,282.26","1,266.33","-0.79%"
"2007년 08월 17일","1,280.78","1,269.30","1,287.66","1,265.82","0.82%"
"2007년 08월 16일","1,270.38","1,250.93","1,273.01","1,250.56","1.49%"
"2007년 08월 15일","1,251.72","1,261.46","1,262.30","1,251.12","-0.83%"
"2007년 08월 14일","1,262.14","1,263.90","1,270.95","1,261.00","-0.24%"
"2007년 08월 13일","1,265.19","1,274.62","1,276.28","1,263.63","-0.85%"
"2007년 08월 10일","1,276.05","1,261.98","1,277.26","1,260.59","1.07%"
"2007년 08월 09일","1,262.58","1,274.06","1,275.62","1,259.99","-0.96%"
"2007년 08월 08일","1,274.77","1,267.84","1,278.14","1,267.47","0.50%"
"2007년 08월 07일","1,268.48","1,273.00","1,276.04","1,267.10","-0.36%"
"2007년 08월 06일","1,273.03","1,275.54","1,280.68","1,271.94","0.15%"
"2007년 08월 03일","1,271.13","1,264.15","1,275.23","1,260.54","0.53%"
"2007년 08월 02일","1,264.38","1,264.89","1,266.05","1,257.26","-0.04%"
"2007년 08월 01일","1,264.85","1,256.87","1,268.23","1,255.95","0.62%"
"2007년 07월 31일","1,257.07","1,264.05","1,267.48","1,256.23","-0.56%"
"2007년 07월 30일","1,264.14","1,254.30","1,265.57","1,253.84","0.59%"
"2007년 07월 27일","1,256.72","1,260.96","1,268.51","1,255.50","-0.45%"
"2007년 07월 26일","1,262.34","1,253.82","1,264.64","1,253.28","0.64%"
"2007년 07월 25일","1,254.26","1,263.42","1,264.74","1,251.45","-0.76%"
"2007년 07월 24일","1,263.86","1,263.20","1,266.60","1,261.41","-0.01%"
"2007년 07월 23일","1,263.96","1,265.67","1,267.76","1,261.88","-0.10%"
"2007년 07월 20일","1,265.24","1,263.16","1,266.94","1,260.55","0.11%"
"2007년 07월 19일","1,263.80","1,264.31","1,267.20","1,261.32","-0.06%"
"2007년 07월 18일","1,264.61","1,264.91","1,269.43","1,259.73","-0.09%"
"2007년 07월 17일","1,265.69","1,264.09","1,267.07","1,262.53","0.10%"
"2007년 07월 16일","1,264.43","1,263.03","1,267.74","1,261.47","0.04%"
"2007년 07월 13일","1,263.95","1,265.51","1,266.79","1,261.05","-0.21%"
"2007년 07월 12일","1,266.55","1,262.94","1,267.56","1,260.37","0.25%"
"2007년 07월 11일","1,263.44","1,264.54","1,268.08","1,262.11","-0.09%"
"2007년 07월 10일","1,264.59","1,254.78","1,264.90","1,249.84","0.75%"
"2007년 07월 09일","1,255.12","1,252.96","1,256.40","1,251.99","0.15%"
"2007년 07월 06일","1,253.23","1,253.28","1,256.09","1,247.35","-0.05%"
"2007년 07월 05일","1,253.87","1,251.67","1,259.82","1,249.03","0.14%"
"2007년 07월 04일","1,252.14","1,248.81","1,254.50","1,248.53","0.22%"
"2007년 07월 03일","1,249.33","1,255.73","1,256.62","1,246.46","-0.52%"
"2007년 07월 02일","1,255.87","1,250.51","1,257.84","1,246.79","0.38%"
"2007년 06월 29일","1,251.10","1,245.86","1,251.33","1,241.43","0.40%"
"2007년 06월 28일","1,246.13","1,247.35","1,249.82","1,243.64","-0.16%"
"2007년 06월 27일","1,248.08","1,246.12","1,248.89","1,244.28","0.15%"
"2007년 06월 26일","1,246.27","1,246.76","1,248.67","1,243.98","-0.08%"
"2007년 06월 25일","1,247.21","1,249.15","1,249.97","1,244.76","-0.23%"
"2007년 06월 22일","1,250.05","1,240.12","1,250.24","1,239.02","0.68%"
"2007년 06월 21일","1,241.61","1,242.94","1,243.99","1,239.09","-0.19%"
"2007년 06월 20일","1,243.99","1,244.85","1,246.95","1,241.18","-0.13%"
"2007년 06월 19일","1,245.62","1,244.63","1,246.81","1,241.22","0.00%"
"2007년 06월 18일","1,245.61","1,240.93","1,246.07","1,240.48","0.22%"
"2007년 06월 15일","1,242.90","1,236.93","1,243.08","1,234.48","0.40%"
"2007년 06월 14일","1,237.93","1,239.39","1,240.11","1,234.32","-0.17%"
"2007년 06월 13일","1,239.99","1,235.93","1,240.95","1,235.09","0.28%"
"2007년 06월 12일","1,236.56","1,245.27","1,245.91","1,235.84","-0.74%"
"2007년 06월 11일","1,245.75","1,243.73","1,246.29","1,241.54","0.04%"
"2007년 06월 08일","1,245.19","1,243.83","1,250.48","1,239.87","-0.00%"
"2007년 06월 07일","1,245.20","1,251.37","1,255.15","1,243.32","-0.53%"
"2007년 06월 06일","1,251.84","1,252.53","1,255.22","1,249.56","-0.16%"
"2007년 06월 05일","1,253.79","1,251.61","1,256.75","1,249.81","0.14%"
"2007년 06월 04일","1,252.04","1,247.64","1,252.91","1,245.99","0.28%"
"2007년 06월 01일","1,248.54","1,247.67","1,250.20","1,243.09","0.02%"
"2007년 05월 31일","1,248.24","1,249.74","1,250.78","1,244.89","-0.16%"
"2007년 05월 30일","1,250.28","1,246.85","1,252.61","1,246.48","0.23%"
"2007년 05월 29일","1,247.39","1,248.65","1,254.43","1,245.55","-0.17%"
"2007년 05월 28일","1,249.49","1,247.56","1,253.01","1,247.47","0.14%"
"2007년 05월 25일","1,247.72","1,250.47","1,253.97","1,244.92","-0.24%"
"2007년 05월 24일","1,250.73","1,253.21","1,253.89","1,248.84","-0.25%"
"2007년 05월 23일","1,253.88","1,250.76","1,257.78","1,249.11","0.21%"
"2007년 05월 22일","1,251.25","1,251.42","1,254.31","1,249.08","-0.12%"
"2007년 05월 21일","1,252.75","1,262.18","1,263.79","1,249.32","-0.72%"
"2007년 05월 18일","1,261.80","1,252.39","1,263.30","1,251.83","0.73%"
"2007년 05월 17일","1,252.65","1,248.11","1,257.25","1,247.93","0.27%"
"2007년 05월 16일","1,249.32","1,256.13","1,257.94","1,247.00","-0.56%"
"2007년 05월 15일","1,256.33","1,250.83","1,258.09","1,249.79","0.39%"
"2007년 05월 14일","1,251.51","1,253.60","1,255.40","1,249.39","-0.18%"
"2007년 05월 11일","1,253.76","1,246.17","1,254.12","1,245.71","0.50%"
"2007년 05월 10일","1,247.55","1,248.86","1,255.22","1,245.24","-0.16%"
"2007년 05월 09일","1,249.61","1,249.57","1,253.69","1,247.98","-0.01%"
"2007년 05월 08일","1,249.76","1,253.96","1,257.86","1,247.07","-0.36%"
"2007년 05월 07일","1,254.26","1,261.13","1,261.79","1,253.59","-0.51%"
"2007년 05월 04일","1,260.65","1,255.40","1,262.88","1,254.56","0.33%"
"2007년 05월 03일","1,256.45","1,262.85","1,265.84","1,255.17","-0.59%"
"2007년 05월 02일","1,263.96","1,265.85","1,267.20","1,261.13","-0.20%"
"2007년 05월 01일","1,266.51","1,269.20","1,272.97","1,264.74","-0.30%"
"2007년 04월 30일","1,270.28","1,266.28","1,272.64","1,264.33","0.14%"
"2007년 04월 27일","1,268.45","1,262.06","1,271.51","1,261.50","0.46%"
"2007년 04월 26일","1,262.65","1,263.84","1,269.91","1,261.32","-0.09%"
"2007년 04월 25일","1,263.81","1,264.15","1,266.73","1,261.71","-0.09%"
"2007년 04월 24일","1,265.00","1,257.37","1,265.19","1,255.04","0.58%"
"2007년 04월 23일","1,257.72","1,261.45","1,262.45","1,253.80","-0.23%"
"2007년 04월 20일","1,260.63","1,263.83","1,265.65","1,259.51","-0.27%"
"2007년 04월 19일","1,264.07","1,262.96","1,265.53","1,257.45","0.06%"
"2007년 04월 18일","1,263.31","1,260.02","1,264.32","1,257.24","0.21%"
"2007년 04월 17일","1,260.71","1,259.63","1,263.47","1,255.71","-0.02%"
"2007년 04월 16일","1,260.98","1,259.12","1,263.96","1,257.95","0.30%"
"2007년 04월 13일","1,257.16","1,256.37","1,258.94","1,251.90","0.06%"
"2007년 04월 12일","1,256.45","1,251.68","1,258.93","1,250.52","0.34%"
"2007년 04월 11일","1,252.16","1,254.10","1,255.05","1,249.31","-0.21%"
"2007년 04월 10일","1,254.84","1,245.81","1,256.57","1,244.18","0.70%"
"2007년 04월 09일","1,246.07","1,245.74","1,248.53","1,244.00","-0.05%"
"2007년 04월 06일","1,246.70","1,252.38","1,253.58","1,244.94","-0.48%"
"2007년 04월 05일","1,252.66","1,251.39","1,253.57","1,245.18","0.06%"
"2007년 04월 04일","1,251.93","1,247.66","1,253.22","1,245.51","0.24%"
"2007년 04월 03일","1,248.95","1,252.26","1,253.99","1,247.14","-0.32%"
"2007년 04월 02일","1,252.91","1,257.73","1,258.66","1,250.16","-0.31%"
"2007년 03월 30일","1,256.79","1,252.91","1,260.92","1,248.88","0.22%"
"2007년 03월 29일","1,253.97","1,251.42","1,256.67","1,250.04","0.12%"
"2007년 03월 28일","1,252.46","1,255.98","1,259.15","1,250.76","-0.38%"
"2007년 03월 27일","1,257.28","1,250.26","1,258.03","1,249.60","0.47%"
"2007년 03월 26일","1,251.45","1,245.35","1,251.90","1,242.45","0.49%"
"2007년 03월 23일","1,245.34","1,249.95","1,252.19","1,244.38","-0.40%"
"2007년 03월 22일","1,250.34","1,254.79","1,257.89","1,247.89","-0.41%"
"2007년 03월 21일","1,255.49","1,253.94","1,256.10","1,246.45","0.13%"
"2007년 03월 20일","1,253.81","1,254.78","1,256.34","1,248.52","-0.14%"
"2007년 03월 19일","1,255.55","1,257.66","1,258.62","1,252.29","-0.19%"
"2007년 03월 16일","1,257.90","1,249.65","1,260.68","1,249.08","0.61%"
"2007년 03월 15일","1,250.28","1,250.48","1,252.18","1,246.15","-0.09%"
"2007년 03월 14일","1,251.39","1,246.16","1,253.42","1,244.64","0.39%"
"2007년 03월 13일","1,246.57","1,244.23","1,248.93","1,241.91","0.15%"
"2007년 03월 12일","1,244.68","1,240.06","1,246.12","1,236.27","0.33%"
"2007년 03월 09일","1,240.53","1,244.20","1,246.23","1,237.09","-0.31%"
"2007년 03월 08일","1,244.45","1,249.95","1,250.89","1,241.99","-0.44%"
"2007년 03월 07일","1,249.99","1,243.14","1,251.07","1,240.40","0.53%"
"2007년 03월 06일","1,243.44","1,244.76","1,246.29","1,238.85","-0.20%"
"2007년 03월 05일","1,245.97","1,244.65","1,254.05","1,242.57","0.17%"
"2007년 03월 02일","1,243.87","1,241.46","1,245.12","1,238.19","0.17%"
"2007년 03월 01일","1,241.81","1,245.51","1,246.99","1,238.22","-0.36%"
"2007년 02월 28일","1,246.30","1,242.76","1,246.81","1,240.84","0.24%"
"2007년 02월 27일","1,243.34","1,237.51","1,245.03","1,235.01","0.46%"
"2007년 02월 26일","1,237.60","1,234.33","1,238.39","1,233.80","0.22%"
"2007년 02월 23일","1,234.87","1,231.91","1,237.34","1,228.65","0.22%"
"2007년 02월 22일","1,232.10","1,232.61","1,235.84","1,227.86","-0.03%"
"2007년 02월 21일","1,232.52","1,232.91","1,235.88","1,229.62","-0.07%"
"2007년 02월 20일","1,233.43","1,231.31","1,238.15","1,230.05","0.12%"
"2007년 02월 19일","1,231.90","1,231.53","1,232.97","1,228.03","0.12%"
"2007년 02월 16일","1,230.38","1,228.03","1,231.43","1,224.73","0.13%"
"2007년 02월 15일","1,228.84","1,231.63","1,232.92","1,224.82","-0.27%"
"2007년 02월 14일","1,232.14","1,224.57","1,235.39","1,220.89","0.59%"
"2007년 02월 13일","1,224.91","1,215.15","1,225.88","1,212.52","0.76%"
"2007년 02월 12일","1,215.72","1,213.66","1,222.99","1,213.03","0.01%"
"2007년 02월 09일","1,215.59","1,218.89","1,219.86","1,212.81","-0.31%"
"2007년 02월 08일","1,219.40","1,214.13","1,219.49","1,212.85","0.38%"
"2007년 02월 07일","1,214.82","1,210.74","1,216.04","1,206.92","0.31%"
"2007년 02월 06일","1,211.12","1,209.51","1,213.00","1,204.12","0.08%"
"2007년 02월 05일","1,210.13","1,214.76","1,216.47","1,207.65","-0.44%"
"2007년 02월 02일","1,215.47","1,219.86","1,224.82","1,213.32","-0.41%"
"2007년 02월 01일","1,220.46","1,226.12","1,227.01","1,217.78","-0.54%"
"2007년 01월 31일","1,227.11","1,221.75","1,227.49","1,215.74","0.39%"
"2007년 01월 30일","1,222.40","1,218.09","1,224.07","1,216.57","0.35%"
"2007년 01월 29일","1,218.14","1,214.77","1,219.60","1,211.70","0.25%"
"2007년 01월 26일","1,215.09","1,210.20","1,217.28","1,208.98","0.38%"
"2007년 01월 25일","1,210.45","1,213.26","1,217.55","1,208.14","-0.23%"
"2007년 01월 24일","1,213.23","1,223.84","1,225.13","1,211.45","-0.94%"
"2007년 01월 23일","1,224.72","1,216.98","1,226.86","1,215.83","0.58%"
"2007년 01월 22일","1,217.61","1,213.15","1,220.61","1,212.31","0.30%"
"2007년 01월 19일","1,213.95","1,213.67","1,218.89","1,208.56","0.03%"
"2007년 01월 18일","1,213.63","1,211.77","1,216.02","1,207.71","0.14%"
"2007년 01월 17일","1,211.93","1,208.35","1,213.56","1,207.51","0.28%"
"2007년 01월 16일","1,208.55","1,214.07","1,215.36","1,207.32","-0.44%"
"2007년 01월 15일","1,213.90","1,214.66","1,216.25","1,209.95","-0.04%"
"2007년 01월 12일","1,214.40","1,209.73","1,217.20","1,208.88","0.30%"
"2007년 01월 11일","1,210.73","1,212.79","1,222.35","1,208.92","-0.19%"
"2007년 01월 10일","1,213.07","1,219.92","1,222.91","1,212.19","-0.56%"
"2007년 01월 09일","1,219.95","1,221.07","1,225.32","1,218.38","-0.12%"
"2007년 01월 08일","1,221.45","1,215.19","1,223.08","1,213.45","0.47%"
"2007년 01월 05일","1,215.72","1,218.21","1,224.91","1,212.24","-0.23%"
"2007년 01월 04일","1,218.58","1,219.04","1,229.32","1,217.10","-0.03%"
"2007년 01월 03일","1,218.90","1,228.15","1,231.24","1,216.96","-0.82%"
"2007년 01월 02일","1,228.99","1,226.85","1,231.28","1,224.13","0.12%"
"2007년 01월 01일","1,227.55","1,226.57","1,227.84","1,224.24","-0.01%"
"2006년 12월 29일","1,227.69","1,221.88","1,228.25","1,220.90","0.43%"
"2006년 12월 28일","1,222.49","1,220.27","1,227.64","1,217.55","0.15%"
"2006년 12월 27일","1,220.68","1,217.54","1,226.45","1,217.07","0.18%"
"2006년 12월 26일","1,218.43","1,217.43","1,223.52","1,216.79","-0.08%"
"2006년 12월 25일","1,219.36","1,218.91","1,222.61","1,215.76","-0.10%"
"2006년 12월 22일","1,220.62","1,221.04","1,227.53","1,216.55","-0.09%"
"2006년 12월 21일","1,221.75","1,219.16","1,226.19","1,218.16","0.12%"
"2006년 12월 20일","1,220.24","1,228.54","1,231.76","1,217.87","-0.77%"
"2006년 12월 19일","1,229.70","1,214.15","1,231.84","1,213.13","1.24%"
"2006년 12월 18일","1,214.59","1,206.98","1,216.76","1,205.84","0.58%"
"2006년 12월 15일","1,207.64","1,210.05","1,217.73","1,204.86","-0.30%"
"2006년 12월 14일","1,211.26","1,218.60","1,222.74","1,209.31","-0.66%"
"2006년 12월 13일","1,219.32","1,224.50","1,227.05","1,216.47","-0.47%"
"2006년 12월 12일","1,225.10","1,224.95","1,227.78","1,218.23","-0.02%"
"2006년 12월 11일","1,225.34","1,211.93","1,228.45","1,211.38","0.87%"
"2006년 12월 08일","1,214.76","1,213.72","1,229.97","1,212.80","0.02%"
